"","iso3","village","count"
"15144","IDN","Morkepek",1
"15145","IDN","Mornaten",1
"15146","IDN","Moro",1
"15147","IDN","Moro Manduyo",1
"15148","IDN","Moro Timur",1
"15149","IDN","Morobakung",1
"15150","IDN","Morobea",1
"15151","IDN","Morodadi",1
"15152","IDN","Morodemak",1
"15153","IDN","Morokai",1
"15154","IDN","Morokrembangan",1
"15155","IDN","Morombo",1
"15156","IDN","Morombo Pantai",1
"15157","IDN","Morombuh",1
"15158","IDN","Morompaitonga",1
"15159","IDN","Moronge",1
"15160","IDN","Moronge I",1
"15161","IDN","Moronge II",1
"15162","IDN","Moronge Selatan",1
"15163","IDN","Moronge Selatan I",1
"15164","IDN","Moronge Selatan II",1
"15165","IDN","Mororejo",2
"15166","IDN","Morosi",1
"15167","IDN","Morowa",1
"15168","IDN","Moru",2
"15169","IDN","Mosiku",1
"15170","IDN","Mosolo",1
"15171","IDN","Mosso",3
"15172","IDN","Mosso Dua",1
"15173","IDN","Motaain",1
"15174","IDN","Motabang",1
"15175","IDN","Motadik",1
"15176","IDN","Motandoi",1
"15177","IDN","Motandoi Selatan",1
"15178","IDN","Motaulun",1
"15179","IDN","Motihelumo",1
"15180","IDN","Motilango",3
"15181","IDN","Motinelo",1
"15182","IDN","Motoduto",1
"15183","IDN","Motolohu",2
"15184","IDN","Motolohu Selatan",1
"15185","IDN","Motomingo",1
"15186","IDN","Motong",1
"15187","IDN","Motongbang",1
"15188","IDN","Motongkad",1
"15189","IDN","Motongkad Selatan",1
"15190","IDN","Motongkad Tengah",1
"15191","IDN","Motongkad Utara",1
"15192","IDN","Motonwutun",1
"15193","IDN","Motto",1
"15194","IDN","Motu",1
"15195","IDN","Motui",1
"15196","IDN","Moubang",1
"15197","IDN","Moutong",1
"15198","IDN","Moutong Barat",1
"15199","IDN","Moutong Tengah",1
"15200","IDN","Moutong Timur",1
"15201","IDN","Moutong Utara",1
"15202","IDN","Mowundo",1
"15203","IDN","Moya",1
"15204","IDN","Moyana",1
"15205","IDN","Moyo",1
"15206","IDN","Moyo Mekar",1
"15207","IDN","Moyot",1
"15208","IDN","Mpanau",1
"15209","IDN","Mpili",1
"15210","IDN","Mpuri",1
"15211","IDN","Mrandung",1
"15212","IDN","Mranggon Lawang",1
"15213","IDN","Mrecah",1
"15214","IDN","Mrentul",1
"15215","IDN","Mrinen",1
"15216","IDN","Mriyunan",1
"15217","IDN","Muaif",1
"15218","IDN","Muandarisi",1
"15219","IDN","Muangan",1
"15220","IDN","Muara",6
"15221","IDN","Muara Adang",1
"15222","IDN","Muara Adang II",1
"15223","IDN","Muara Aman",1
"15224","IDN","Muara Asam Asam",1
"15225","IDN","Muara Badak Ilir",1
"15226","IDN","Muara Badak Ulu",1
"15227","IDN","Muara Baru",1
"15228","IDN","Muara Bengalon",1
"15229","IDN","Muara Besar",1
"15230","IDN","Muara Bolak",1
"15231","IDN","Muara Bone",1
"15232","IDN","Muara Danau",2
"15233","IDN","Muara Dua",2
"15234","IDN","Muara Gadang Air Haji",1
"15235","IDN","Muara Gading Mas",1
"15236","IDN","Muara Halayung",1
"15237","IDN","Muara Huta Raja",1
"15238","IDN","Muara Inderapura",1
"15239","IDN","Muara Jawa Ilir",1
"15240","IDN","Muara Jawa Pesisir",1
"15241","IDN","Muara Jawa Tengah",1
"15242","IDN","Muara Jawa Ulu",1
"15243","IDN","Muara Jaya",2
"15244","IDN","Muara Kandis Punggasan",1
"15245","IDN","Muara Kembang",1
"15246","IDN","Muara Kintap",1
"15247","IDN","Muara Lapao Pao",1
"15248","IDN","Muara Maras",1
"15249","IDN","Muara Nauli",1
"15250","IDN","Muara Nibung",1
"15251","IDN","Muara Ore",1
"15252","IDN","Muara Pagatan",1
"15253","IDN","Muara Pagatan Tengah",1
"15254","IDN","Muara Pantuan",1
"15255","IDN","Muara Pasir",1
"15256","IDN","Muara Payang",1
"15257","IDN","Muara Pea",1
"15258","IDN","Muara Pengean",1
"15259","IDN","Muara Pertemuan",1
"15260","IDN","Muara Prafi/Prafi Timur",1
"15261","IDN","Muara Pulutan",1
"15262","IDN","Muara Rapak",1
"15263","IDN","Muara Sabak Ilir",1
"15264","IDN","Muara Sampara",1
"15265","IDN","Muara Seberang",1
"15266","IDN","Muara Sembilang",1
"15267","IDN","Muara Sentosa",1
"15268","IDN","Muara Siberut",1
"15269","IDN","Muara Sikabaluan",1
"15270","IDN","Muara Sugih",1
"15271","IDN","Muara Sungsang",1
"15272","IDN","Muara Tapus",1
"15273","IDN","Muara Telake",1
"15274","IDN","Muara Telang",1
"15275","IDN","Muara Telang Marga",1
"15276","IDN","Muara Tembulih",1
"15277","IDN","Muara Tetap",1
"15278","IDN","Muara Tiga",1
"15279","IDN","Muara Tinobu",1
"15280","IDN","Muara Toba",1
"15281","IDN","Muara Upu",1
"15282","IDN","Muara Wariori",1
"15283","IDN","Muarabakti",1
"15284","IDN","Muarabaru",1
"15285","IDN","Muaracikadu",1
"15286","IDN","Muarah",1
"15287","IDN","Muarareja",1
"15288","IDN","Muari",1
"15289","IDN","Muaro Sakai Inderapura",1
"15290","IDN","Mubri",1
"15291","IDN","Mubune",1
"15292","IDN","Mubur",1
"15293","IDN","Muda",1
"15294","IDN","Mudakeputu",1
"15295","IDN","Mudalang",1
"15296","IDN","Mudik",1
"15297","IDN","Muer",1
"15298","IDN","Mugassari",1
"15299","IDN","Mugim",1
"15300","IDN","Mugirejo",1
"15301","IDN","Mugo Mulyo",1
"15302","IDN","Mugusinis",1
"15303","IDN","Muhajirin",3
"15304","IDN","Muhriri",1
"15305","IDN","Mujahiddin",1
"15306","IDN","Mujur",2
"15307","IDN","Mujur Lor",1
"15308","IDN","Muka Blang",2
"15309","IDN","Muka Kuning",1
"15310","IDN","Muka Sungai Kuruk",1
"15311","IDN","Muke",1
"15312","IDN","Mukekuku",1
"15313","IDN","Mukhan",1
"15314","IDN","Muko",1
"15315","IDN","Muko Buloh",1
"15316","IDN","Muko Dayah",1
"15317","IDN","Muko Kuthang",1
"15318","IDN","Mukoe Baroh",1
"15319","IDN","Muktiharjo Kidul",1
"15320","IDN","Muktiharjo Lor",1
"15321","IDN","Muktijaya",1
"15322","IDN","Muktisari",2
"15323","IDN","Mukusaki",1
"15324","IDN","Muladimeng",1
"15325","IDN","Mulaeno",1
"15326","IDN","Mulakoli",1
"15327","IDN","Mulang Maya",2
"15328","IDN","Mulangato",1
"15329","IDN","Mulat",1
"15330","IDN","Mulengen",1
"15331","IDN","Mulia",2
"15332","IDN","Mulia Baru",1
"15333","IDN","Mulia Kerta",1
"15334","IDN","Mulieng Manyang",1
"15335","IDN","Mulieng Meucat",1
"15336","IDN","Mulo",1
"15337","IDN","Mulya Jaya",1
"15338","IDN","Mulya Sari",2
"15339","IDN","Mulyasari",3
"15340","IDN","Mulyasri",1
"15341","IDN","Mulyo Harjo",1
"15342","IDN","Mulyo Rejo",1
"15343","IDN","Mulyo Sari",1
"15344","IDN","Mulyodadi",2
"15345","IDN","Mulyoharjo",3
"15346","IDN","Mulyonegoro",1
"15347","IDN","Mulyorejo",3
"15348","IDN","Mulyosari",1
"15349","IDN","Mumbang Jaya",1
"15350","IDN","Mumbu",1
"15351","IDN","Mumbul Sari",1
"15352","IDN","Mumes",1
"15353","IDN","Mun Esoy",1
"15354","IDN","Mun Kahar",1
"15355","IDN","Mun Ngurditwain",1
"15356","IDN","Mun Ohoiir",1
"15357","IDN","Mun Ohoitadium",1
"15358","IDN","Mun Werfan",1
"15359","IDN","Munaseli",1
"15360","IDN","Munca",1
"15361","IDN","Muncan",1
"15362","IDN","Muncung",1
"15363","IDN","Mundam",1
"15364","IDN","Mundam Marap",1
"15365","IDN","Mundeh",1
"15366","IDN","Mundeh Kangin",1
"15367","IDN","Mundeh Kauh",1
"15368","IDN","Munder",1
"15369","IDN","Mundinggasa",1
"15370","IDN","Mundu",1
"15371","IDN","Mundu Mesigit",1
"15372","IDN","Mundu Pesisir",1
"15373","IDN","Munduk Bestala",1
"15374","IDN","Munduk Temu",1
"15375","IDN","Mundusari",1
"15376","IDN","Muneng",1
"15377","IDN","Muneng Kidul",1
"15378","IDN","Munerana",1
"15379","IDN","Munggangsari",1
"15380","IDN","Munggu",3
"15381","IDN","Munggui",1
"15382","IDN","Mungkajang",1
"15383","IDN","Munjan",1
"15384","IDN","Munjuk Sempurna",1
"15385","IDN","Munjul",1
"15386","IDN","Munjung Agung",1
"15387","IDN","Munjungan",1
"15388","IDN","Muntai",1
"15389","IDN","Muntai Barat",1
"15390","IDN","Munte",3
"15391","IDN","Muntei",1
"15392","IDN","Munting",1
"15393","IDN","Muntur",1
"15394","IDN","Mupi",1
"15395","IDN","Mupuruka",1
"15396","IDN","Mura",1
"15397","IDN","Murai",1
"15398","IDN","Muram Sari",1
"15399","IDN","Murano",1
"15400","IDN","Murante",2
"15401","IDN","Muriabang",1
"15402","IDN","Muris Kecil",1
"15403","IDN","Murong",1
"15404","IDN","Murtajih",1
"15405","IDN","Murtigading",1
"15406","IDN","Murtirejo",1
"15407","IDN","Murung Raya",1
"15408","IDN","Muruona",1
"15409","IDN","Muruy",1
"15410","IDN","Mury/Uray",1
"15411","IDN","Musai",1
"15412","IDN","Musi",2
"15413","IDN","Musi I",1
"15414","IDN","Musihuwey",1
"15415","IDN","Mutiara",3
"15416","IDN","Mutiara Laut",1
"15417","IDN","Mutih Kulon",1
"15418","IDN","Mutih Wetan",1
"15419","IDN","Mutunggeding",1
"15420","IDN","Mutus",1
"15421","IDN","Mutus Darussalam",1
"15422","IDN","Muzoi",1
"15423","IDN","N I U R",1
"15424","IDN","Naai",1
"15425","IDN","Naas",1
"15426","IDN","Nabaheng",1
"15427","IDN","Nabar",1
"15428","IDN","Nabarua",1
"15429","IDN","Nabe",1
"15430","IDN","Naca",1
"15431","IDN","Nadawawi",1
"15432","IDN","Nadofoai",1
"15433","IDN","Nae",2
"15434","IDN","Naflow",1
"15435","IDN","Nafri",1
"15436","IDN","Naga",1
"15437","IDN","Naga Kisar",1
"15438","IDN","Naga Timbul",1
"15439","IDN","Naga Uleng",1
"15440","IDN","Naga Umbang",1
"15441","IDN","Nagara",1
"15442","IDN","Nagasareh",1
"15443","IDN","Nagasari",1
"15444","IDN","Nagasepaha",1
"15445","IDN","Nageoga",1
"15446","IDN","Nagesapadhi",1
"15447","IDN","Nagha Dua",1
"15448","IDN","Nagha Satu",1
"15449","IDN","Nagrog",1
"15450","IDN","Nagur",1
"15451","IDN","Nagura",1
"15452","IDN","Naha Aya",1
"15453","IDN","Naha I",1
"15454","IDN","Nahasahabe",1
"15455","IDN","Nahepese",1
"15456","IDN","Nahi",1
"15457","IDN","Nai Pos Pos Barat",1
"15458","IDN","Naibonat",1
"15459","IDN","Naibos",1
"15460","IDN","Naifatu",1
"15461","IDN","Naikean",1
"15462","IDN","Naikliu",1
"15463","IDN","Naikolan",1
"15464","IDN","Naikoten I",1
"15465","IDN","Naikoten II",1
"15466","IDN","Nailang",1
"15467","IDN","Naimana",1
"15468","IDN","Naimata",1
"15469","IDN","Nain",2
"15470","IDN","Nain Satu",1
"15471","IDN","Naioni",1
"15472","IDN","Naitae",1
"15473","IDN","Naiwel Ahinulin",1
"15474","IDN","Najaten",1
"15475","IDN","Nakambara",1
"15476","IDN","Nakamura",1
"15477","IDN","Nakarhamto",1
"15478","IDN","Nakau",1
"15479","IDN","Nakfunu",1
"15480","IDN","Nakna",1
"15481","IDN","Naku",1
"15482","IDN","Nakupia",1
"15483","IDN","Nakuramba",1
"15484","IDN","Nalahia",1
"15485","IDN","Nalbessy",1
"15486","IDN","Naleung",1
"15487","IDN","Nalu",1
"15488","IDN","Nama Andan",1
"15489","IDN","Nama Lena",1
"15490","IDN","Namaelo",1
"15491","IDN","Namalean",1
"15492","IDN","Namang",1
"15493","IDN","Namangkewa",1
"15494","IDN","Namar",1
"15495","IDN","Namara",1
"15496","IDN","Namasina",1
"15497","IDN","Namatota",1
"15498","IDN","Nambakor",1
"15499","IDN","Nambangan",1
"15500","IDN","Nambaru",1
"15501","IDN","Namber",1
"15502","IDN","Nambo",3
"15503","IDN","Nambo Bosaa",1
"15504","IDN","Nambo Jaya",1
"15505","IDN","Nambo Lempek",1
"15506","IDN","Nambo Lempek Baru",1
"15507","IDN","Nambo Padang",1
"15508","IDN","Nameng",1
"15509","IDN","Namlea",1
"15510","IDN","Namlea Ilath",1
"15511","IDN","Namodale",1
"15512","IDN","Namosain",1
"15513","IDN","Nampar Sepang",1
"15514","IDN","Nampar Tabang",1
"15515","IDN","Namploh Baro",1
"15516","IDN","Namploh Blang Garang",1
"15517","IDN","Namploh Krueng",1
"15518","IDN","Namploh Manyang",1
"15519","IDN","Namploh Papeuen",1
"15520","IDN","Nampu",1
"15521","IDN","Nampudadi",1
"15522","IDN","Nampurejo",1
"15523","IDN","Namrinat",1
"15524","IDN","Namsina",1
"15525","IDN","Namtabung",1
"15526","IDN","Namto",1
"15527","IDN","Namu",1
"15528","IDN","Nanai (Nanay)",1
"15529","IDN","Nanali",1
"15530","IDN","Nanas",2
"15531","IDN","Nanasi",1
"15532","IDN","Nanasi Timur",1
"15533","IDN","Nanati Jaya",1
"15534","IDN","Nancala",1
"15535","IDN","Nancawa",1
"15536","IDN","Nandu",1
"15537","IDN","Nanedakele",1
"15538","IDN","Nanga",1
"15539","IDN","Nanga-Nangaon",1
"15540","IDN","Nanga Baras",1
"15541","IDN","Nanga Bere",1
"15542","IDN","Nanga Kantor",1
"15543","IDN","Nanga Kantor Barat",1
"15544","IDN","Nanga Labang",1
"15545","IDN","Nanga Lili",1
"15546","IDN","Nanga Mbaling",1
"15547","IDN","Nanga Mbaur",1
"15548","IDN","Nanga Wera",1
"15549","IDN","Nangadhero",1
"15550","IDN","Nangahale",1
"15551","IDN","Nangalimang",1
"15552","IDN","Nangamese",1
"15553","IDN","Nangameting",1
"15554","IDN","Nangamiro",1
"15555","IDN","Nanganesa",1
"15556","IDN","Nangaroro",1
"15557","IDN","Nangatobong",1
"15558","IDN","Nangatumpu",1
"15559","IDN","Nangela",1
"15560","IDN","Nangelasari",1
"15561","IDN","Nangga Mutu",1
"15562","IDN","Nanggala",1
"15563","IDN","Nanggalo",1
"15564","IDN","Nanggela",1
"15565","IDN","Nanggungan",1
"15566","IDN","Nangrhoe Barat",1
"15567","IDN","Nangrhoe Timu",1
"15568","IDN","Nania",1
"15569","IDN","Nanimori",1
"15570","IDN","Nanjungan",3
"15571","IDN","Nano",1
"15572","IDN","Nanowa",1
"15573","IDN","Nanti Agung",2
"15574","IDN","Nanusa",1
"15575","IDN","Napa",1
"15576","IDN","Napabalano",1
"15577","IDN","Napai",1
"15578","IDN","Napal",2
"15579","IDN","Napal Melintang",1
"15580","IDN","Napalakura",1
"15581","IDN","Napalan",1
"15582","IDN","Napan",1
"15583","IDN","Napan Yaur",1
"15584","IDN","Napar",1
"15585","IDN","Napasabok",1
"15586","IDN","Napdori",1
"15587","IDN","Napisndi",1
"15588","IDN","Napo",1
"15589","IDN","Napo Daya",1
"15590","IDN","Napolaok",1
"15591","IDN","Napu",1
"15592","IDN","Napu Gera",1
"15593","IDN","Naram",1
"15594","IDN","Naras Hilir",1
"15595","IDN","Naras I",1
"15596","IDN","Narasaosina",1
"15597","IDN","Nariki",1
"15598","IDN","Naru",2
"15599","IDN","Naru Barat",1
"15600","IDN","Narukan",1
"15601","IDN","Naruwolo",1
"15602","IDN","Naruwolo I",1
"15603","IDN","Naruwolo II",1
"15604","IDN","Nase Barat",1
"15605","IDN","Nase Me",1
"15606","IDN","Nasem",1
"15607","IDN","Nasreuhe",1
"15608","IDN","Nata",1
"15609","IDN","Nataan",1
"15610","IDN","Natabui",1
"15611","IDN","Natai Kuini",1
"15612","IDN","Natakoli",1
"15613","IDN","Natanangge",1
"15614","IDN","Natang Kuning",1
"15615","IDN","Natarmage",1
"15616","IDN","Natatoto",1
"15617","IDN","Nataute",1
"15618","IDN","Nau",1
"15619","IDN","Nauli",2
"15620","IDN","Naumatang",1
"15621","IDN","Nawakerti",1
"15622","IDN","Nawangsari",1
"15623","IDN","Nawokote",1
"15624","IDN","Nayakore",1
"15625","IDN","Nayet",1
"15626","IDN","Nayubaya",1
"15627","IDN","Nazalou Alooa",1
"15628","IDN","Nazalou Lolowua",1
"15629","IDN","Ncandi",1
"15630","IDN","Ncera",1
"15631","IDN","Ndao Nuse",1
"15632","IDN","Ndapayami",1
"15633","IDN","Ndetundora I",1
"15634","IDN","Ndetundora II",1
"15635","IDN","Ndetundora III",1
"15636","IDN","Ndeturea",1
"15637","IDN","Ndikosapu",1
"15638","IDN","Ndindibung",1
"15639","IDN","Ndondo",1
"15640","IDN","Ndoriwoy",1
"15641","IDN","Ndorurea I",1
"15642","IDN","Ndraso Hilisimaetano",1
"15643","IDN","Ndungga",1
"15644","IDN","Neath",1
"15645","IDN","Nebe",1
"15646","IDN","Necheibe (Nehiba / Nacha Tawa)",1
"15647","IDN","Nefonaek",1
"15648","IDN","Nefoneut",1
"15649","IDN","Negara Batin",1
"15650","IDN","Negari",1
"15651","IDN","Negeri Agung",2
"15652","IDN","Negeri Baru",1
"15653","IDN","Negeri Besar",1
"15654","IDN","Negeri Kawa",1
"15655","IDN","Negeri Kelumbayan",1
"15656","IDN","Negeri Lama",2
"15657","IDN","Negeri Lima",1
"15658","IDN","Negeri Ngarip",1
"15659","IDN","Negeri Olok Gading",1
"15660","IDN","Negeri Pandan",1
"15661","IDN","Negeri Ratu",2
"15662","IDN","Negeri Ratu Ngambur",1
"15663","IDN","Negeri Ratu Ngaras",1
"15664","IDN","Negeri Ratu Tenumbang",1
"15665","IDN","Neglasari",3
"15666","IDN","Nekan",1
"15667","IDN","Nekbaun",1
"15668","IDN","Nekmese",2
"15669","IDN","Neknang",1
"15670","IDN","Nelan Indah",1
"15671","IDN","Nelayan Indah",1
"15672","IDN","Nele Lamawangi",1
"15673","IDN","Nele Lamawangi II",1
"15674","IDN","Neleblolong",1
"15675","IDN","Nelelamadiken",1
"15676","IDN","Nelle Barat",1
"15677","IDN","Nelle Lorang",1
"15678","IDN","Nelle Urung",1
"15679","IDN","Nelle Wutung",1
"15680","IDN","Nemberala",1
"15681","IDN","Nemboramba",1
"15682","IDN","Nembuktep",1
"15683","IDN","Nemewikarya",1
"15684","IDN","Nemnemleleu",1
"15685","IDN","Nen Bura",1
"15686","IDN","Nenang",1
"15687","IDN","Nenas Siam",1
"15688","IDN","Nenei Pantai / Nij",1
"15689","IDN","Nenggalo",1
"15690","IDN","Nengke",1
"15691","IDN","Nengke II / Nengke Baru",1
"15692","IDN","Neniari",1
"15693","IDN","Nenoat",1
"15694","IDN","Nenotes",1
"15695","IDN","Nenowea",1
"15696","IDN","Neotonda",1
"15697","IDN","Nepa",1
"15698","IDN","Nepa Mekar",1
"15699","IDN","Nepo",2
"15700","IDN","Nerekeh",1
"15701","IDN","Nermnu",1
"15702","IDN","Neroh",1
"15703","IDN","Nerong",1
"15704","IDN","Netemnanu Selatan",1
"15705","IDN","Netemnanu Utara",1
"15706","IDN","Netenaen",1
"15707","IDN","Neubok Naleung",1
"15708","IDN","Neubok Yee Pk",1
"15709","IDN","Neuheuen",1
"15710","IDN","Neuheun",2
"15711","IDN","Neulop",1
"15712","IDN","Neulop II",1
"15713","IDN","Neurok",1
"15714","IDN","Neusok",1
"15715","IDN","Neusu Aceh",1
"15716","IDN","Neusu Jaya",1
"15717","IDN","Nga Matang Ubi",1
"15718","IDN","Ngabar",1
"15719","IDN","Ngabean",1
"15720","IDN","Ngablak",1
"15721","IDN","Ngabub",1
"15722","IDN","Ngabul",1
"15723","IDN","Ngade",1
"15724","IDN","Ngadem",1
"15725","IDN","Ngadi",1
"15726","IDN","Ngadimulyo",1
"15727","IDN","Ngadipuro",1
"15728","IDN","Ngadirejan",1
"15729","IDN","Ngadirgo",1
"15730","IDN","Ngadirojo",1
"15731","IDN","Ngadu Mbolu",1
"15732","IDN","Ngadu Pada",1
"15733","IDN","Ngafan",1
"15734","IDN","Ngagel",2
"15735","IDN","Ngagelrejo",1
"15736","IDN","Ngaibor",1
"15737","IDN","Ngaiguli",1
"15738","IDN","Ngajam",1
"15739","IDN","Ngal",1
"15740","IDN","Ngali",1
"15741","IDN","Ngalian",1
"15742","IDN","Ngalipaeng Dua",1
"15743","IDN","Ngalipaeng Satu",1
"15744","IDN","Ngaliyan",1
"15745","IDN","Ngalo Ngalo",1
"15746","IDN","Ngalukoja",1
"15747","IDN","Ngalupolo",1
"15748","IDN","Ngaluroga",1
"15749","IDN","Ngampang Mas",1
"15750","IDN","Ngampel",1
"15751","IDN","Ngampel Kulon",1
"15752","IDN","Ngampel Wetan",1
"15753","IDN","Ngampelrejo",1
"15754","IDN","Ngan",1
"15755","IDN","Nganganaumala",1
"15756","IDN","Ngaon",1
"15757","IDN","Ngapa",2
"15758","IDN","Ngapa Jaya",1
"15759","IDN","Ngapaaha",1
"15760","IDN","Ngapaea",2
"15761","IDN","Ngapainia",1
"15762","IDN","Ngapawali",1
"15763","IDN","Ngara",1
"15764","IDN","Ngargoharjo",1
"15765","IDN","Ngargomulyo",1
"15766","IDN","Ngargosari",1
"15767","IDN","Ngaru Kanoru",1
"15768","IDN","Ngasem",1
"15769","IDN","Ngasinan",3
"15770","IDN","Ngat",1
"15771","IDN","Ngatabaru",1
"15772","IDN","Ngawen",2
"15773","IDN","Ngawensari",1
"15774","IDN","Ngawet",1
"15775","IDN","Ngayub",1
"15776","IDN","Ngebong",1
"15777","IDN","Ngefuit",1
"15778","IDN","Ngefuit Atas",1
"15779","IDN","Ngegedhawe",1
"15780","IDN","Ngele Ngele Besar",1
"15781","IDN","Ngele Ngele Kecil",1
"15782","IDN","Ngeling",1
"15783","IDN","Ngembel",1
"15784","IDN","Ngemboh",1
"15785","IDN","Ngempit",1
"15786","IDN","Ngemplak",2
"15787","IDN","Ngemplak Kidul",1
"15788","IDN","Ngemplak Lor",1
"15789","IDN","Ngemplakrejo",1
"15790","IDN","Ngemplaksimongan",1
"15791","IDN","Ngenang",1
"15792","IDN","Ngeni",1
"15793","IDN","Ngening",1
"15794","IDN","Ngentak",1
"15795","IDN","Ngentakrejo",1
"15796","IDN","Ngentrong",1
"15797","IDN","Ngepoh",2
"15798","IDN","Ngepon",1
"15799","IDN","Ngepungrojo",1
"15800","IDN","Ngera",1
"15801","IDN","Ngerdani",1
"15802","IDN","Ngeru",1
"15803","IDN","Ngesrep",1
"15804","IDN","Ngestiharjo",1
"15805","IDN","Ngestirejo",1
"15806","IDN","Ngetuk",1
"15807","IDN","Nggaki",1
"15808","IDN","Nggalak",1
"15809","IDN","Nggasuang",1
"15810","IDN","Nggatu",1
"15811","IDN","Nggawia",1
"15812","IDN","Nggela",1
"15813","IDN","Nggele",1
"15814","IDN","Nggelu",1
"15815","IDN","Nggembe",1
"15816","IDN","Nggesa",1
"15817","IDN","Nggesa Biri",1
"15818","IDN","Nggilat",1
"15819","IDN","Nggodimeda",1
"15820","IDN","Nggoli",1
"15821","IDN","Nggolo Mbay",1
"15822","IDN","Nggolonio",1
"15823","IDN","Nggongi",1
"15824","IDN","Nggorang",1
"15825","IDN","Nggorea",1
"15826","IDN","Nggula-Nggula",1
"15827","IDN","Ngguwa",1
"15828","IDN","Ngiden Jangkungan",1
"15829","IDN","Ngidiho",1
"15830","IDN","Ngilir",1
"15831","IDN","Ngilngof",1
"15832","IDN","Ngimbang",1
"15833","IDN","Ngingas",1
"15834","IDN","Ngino",1
"15835","IDN","Nginybou / Ngunibouw",1
"15836","IDN","Ngipik",1
"15837","IDN","Ngis",1
"15838","IDN","Ngkari-Ngkari",1
"15839","IDN","Nglampir",1
"15840","IDN","Nglaran",1
"15841","IDN","Nglebeng",1
"15842","IDN","Nglindur",1
"15843","IDN","Nglojo",1
"15844","IDN","Nglora",1
"15845","IDN","Ngoali",1
"15846","IDN","Ngofabobawa",1
"15847","IDN","Ngofagita",1
"15848","IDN","Ngofakiaha",1
"15849","IDN","Ngokomalako",1
"15850","IDN","Ngombol",1
"15851","IDN","Ngotet",1
"15852","IDN","Ngrambingan",1
"15853","IDN","Ngrejo",2
"15854","IDN","Ngrencak",1
"15855","IDN","Ngroto",1
"15856","IDN","Ngujuran",1
"15857","IDN","Ngulahan",1
"15858","IDN","Ngulangan",1
"15859","IDN","Nguling",1
"15860","IDN","Ngulungkulon",1
"15861","IDN","Ngulungwetan",1
"15862","IDN","Ngumbul",1
"15863","IDN","Ngune",1
"15864","IDN","Ngunggahan",1
"15865","IDN","Ngurdu",1
"15866","IDN","Ngurenrejo",1
"15867","IDN","Ngurensiti",1
"15868","IDN","Ngurko",1
"15869","IDN","Ngursit",1
"15870","IDN","Ngursoin",1
"15871","IDN","Ngurwalek",1
"15872","IDN","Ngurwul",1
"15873","IDN","Ngute Ngute",1
"15874","IDN","Nguter",1
"15875","IDN","Niab",1
"15876","IDN","Niampak",1
"15877","IDN","Niampak Utara",1
"15878","IDN","Nibong",3
"15879","IDN","Nibong Baroh",1
"15880","IDN","Nibong Wakeuh",1
"15881","IDN","Nibung",3
"15882","IDN","Nicah",2
"15883","IDN","Nicah Awe",1
"15884","IDN","Nida",1
"15885","IDN","Nien",1
"15886","IDN","Nifasi",1
"15887","IDN","Nifoloo Lauru",1
"15888","IDN","Nifutasi",1
"15889","IDN","Nihaone",1
"15890","IDN","Nihi",1
"15891","IDN","Nii Tanasa",1
"15892","IDN","Nijang",1
"15893","IDN","Nikootano Dao",1
"15894","IDN","Nikulukan",1
"15895","IDN","Nila",1
"15896","IDN","Nilanapo",1
"15897","IDN","Nileknoheng",1
"15898","IDN","Nimbuneha",1
"15899","IDN","Nimun Dani Bao",1
"15900","IDN","Ningdip",1
"15901","IDN","Niniari",1
"15902","IDN","Ninjimor",1
"15903","IDN","Nio Lewa",1
"15904","IDN","Niopanda",1
"15905","IDN","Nipa",2
"15906","IDN","Nipa-Nipa",1
"15907","IDN","Nipa Kalemoan",1
"15908","IDN","Nipah Kuning",1
"15909","IDN","Nipah Nipah",1
"15910","IDN","Nipah Panjang",1
"15911","IDN","Nipah Panjang I",1
"15912","IDN","Nipah Panjang II",1
"15913","IDN","Nipah Sendanu",1
"15914","IDN","Niramesi",1
"15915","IDN","Nirangkliung",1
"15916","IDN","Niranusa",1
"15917","IDN","Nirmala",1
